kakao_place_id,place_name,latitude,longitude,phone,address,kakao_map_url,group_name
10689294,우치과의원,37.385188534311,126.935754769273,031-446-0005,경기 안양시 만안구 덕천로 45,http://place.map.kakao.com/10689294,병원
1076156021,떡슐랭 범계본점,37.390146696066275,126.95257175453706,031-689-5044,경기 안양시 동안구 평촌대로223번길 59,http://place.map.kakao.com/1076156021,음식점
1077538882,커피정기구독 성결대점,37.3833218390763,126.931345935482,010-5137-6137,경기 안양시 만안구 문예로18번길 35,http://place.map.kakao.com/1077538882,카페
10808088,제일약국,37.40467567345192,126.9093640745175,031-441-3215,경기 안양시 만안구 양화로 136,http://place.map.kakao.com/10808088,약국
1081774219,뜨락수정불판구이,37.38326883696653,126.92857055620142,031-445-0944,경기 안양시 만안구 냉천로 19,http://place.map.kakao.com/1081774219,음식점
1082547523,인덕원마을삼성 작은도서관,37.3981040506192,126.978935114852,070-4124-9003,경기 안양시 동안구 안양판교로 42,http://place.map.kakao.com/1082547523,"교육,학문 > 학습시설 > 도서관 > 작은도서관"
10851081,청기와주유소,37.39310767228223,126.93104000886441,031-446-1339,경기 안양시 만안구 만안로 114,http://place.map.kakao.com/10851081,"주유소,충전소"
10871321,안양알찬주유소,37.3800785682958,126.936946934192,031-449-5757,경기 안양시 만안구 안양로 49,http://place.map.kakao.com/10871321,"주유소,충전소"
10952746,한림대학교성심병원 종합건강증진센터,37.3925520031401,126.961306348997,031-380-1781,경기 안양시 동안구 관평로170번길 11,http://place.map.kakao.com/10952746,"의료,건강 > 건강검진"
1097360556,CU ATM 안양성결대점,37.3828685862982,126.931280858897,,경기 안양시 만안구 성결대학로 24,http://place.map.kakao.com/1097360556,은행
1100257859,안양한방병원,37.37085802189974,126.95857864965843,031-381-3388,경기 안양시 동안구 흥안대로 125,http://place.map.kakao.com/1100257859,병원
11002752,OK공인중개사사무소,37.3716402056336,126.928559003985,031-395-6688,경기 군포시 곡란로103번안길 8,http://place.map.kakao.com/11002752,중개업소
11011323,대성공인중개사사무소,37.38312930550676,126.93183954454604,031-444-5550,경기 안양시 만안구 성결대학로 20,http://place.map.kakao.com/11011323,중개업소
1101635738,호계시장 도너츠,37.3731737204277,126.958758014707,010-8950-6814,경기 안양시 동안구 흥안대로133번길 52,http://place.map.kakao.com/1101635738,음식점
11025773,NH농협은행 인덕원지점,37.40033084602543,126.97614601101277,031-426-2712,경기 안양시 동안구 흥안대로 519,http://place.map.kakao.com/11025773,은행
11035082,KB국민은행 안양비산동,37.39898855504383,126.93404666763233,1588-9999,경기 안양시 동안구 관악대로 93,http://place.map.kakao.com/11035082,은행
1104044453,라라약국,37.389520354896696,126.95224805881836,,경기 안양시 동안구 동안로 120,http://place.map.kakao.com/1104044453,약국
1104130654,우지커피 만안구청점,37.3870328719982,126.93086038471,070-7677-0253,경기 안양시 만안구 안양로 143,http://place.map.kakao.com/1104130654,카페
11048081,곡란중학교,37.372902309068294,126.92967324447112,031-463-8225,경기 군포시 곡란로 95,http://place.map.kakao.com/11048081,학교
1106092036,서오릉피자 산본점,37.3684344464025,126.938327186823,031-396-0908,경기 군포시 금산로 72,http://place.map.kakao.com/1106092036,음식점
11085522,매화공인중개사사무소,37.37417760633573,126.93516804696314,031-392-0088,경기 군포시 곡란로 24,http://place.map.kakao.com/11085522,중개업소
1110624303,한림대학교성심병원 교수연구동,37.3928511576912,126.961352495893,,경기 안양시 동안구 관평로176번길 14,http://place.map.kakao.com/1110624303,"의료,건강 > 병원부속시설"
11130091,스타벅스 안양일번가점,37.3992337243681,126.923712625101,1522-3232,경기 안양시 만안구 안양로292번길 36,http://place.map.kakao.com/11130091,카페
11130516,선진정형외과의원,37.37403653379837,126.95771321516148,031-453-7575,경기 안양시 동안구 경수대로 574,http://place.map.kakao.com/11130516,병원
1113152021,디지털카페디카페인,37.3755325534403,127.00282256212,,경기 의왕시 백운로 409,http://place.map.kakao.com/1113152021,음식점
11137036,서울대학교 관악캠퍼스,37.45978574975834,126.9511239870991,02-880-5114,서울 관악구 관악로 1,http://place.map.kakao.com/11137036,학교
11144774,새진아약국,37.38603415326375,126.93174883888794,031-449-2966,경기 안양시 만안구 안양로 129,http://place.map.kakao.com/11144774,약국
11158116,주공공인중개사,37.3729535194811,126.930951208784,,경기 군포시 고산로677번길 36,http://place.map.kakao.com/11158116,중개업소
1119397534,빅터스버거 본점,37.45988247705394,126.89695244275576,02-803-5668,서울 금천구 시흥대로 291,http://place.map.kakao.com/1119397534,음식점
11197130,행운부동산,37.3728670737859,126.931041606794,031-398-4924,경기 군포시 고산로677번길 36,http://place.map.kakao.com/11197130,중개업소
1123416254,힐스테이트금정역오피스텔,37.372158719293935,126.94445446757352,,경기 군포시 엘에스로 143,http://place.map.kakao.com/1123416254,부동산 > 주거시설 > 오피스텔
11241056,카스전자저울 안양공구상가점,37.3713314521814,126.95243457927,031-479-1478,경기 안양시 동안구 엘에스로 92,http://place.map.kakao.com/11241056,"서비스,산업 > 제조업 > 전기,전자 > 전기자재,부품"
11251632,곡란초등학교,37.3742526422116,126.933831239908,031-395-0105,경기 군포시 고산로677번길 24-42,http://place.map.kakao.com/11251632,학교
11253289,KB국민은행 평촌범계종합금융센터,37.3913884620428,126.9529639555759,,경기 안양시 동안구 시민대로 196,http://place.map.kakao.com/11253289,은행
1126593629,버거리 군포당정점,37.3468817085535,126.956166472134,031-451-7551,경기 군포시 고산로151번길 21,http://place.map.kakao.com/1126593629,음식점
11269385,자명약국,37.39935349252444,126.97744398079931,031-425-5432,경기 안양시 동안구 흥안대로 510,http://place.map.kakao.com/11269385,약국
11296269,종로 공인중개사사무소,37.382431967953,126.930386987901,,경기 안양시 만안구 성결대학로 34-1,http://place.map.kakao.com/11296269,중개업소
11298518,범계역 4호선,37.3897837540429,126.950783269518,1544-7788,경기 안양시 동안구 동안로 지하 130,http://place.map.kakao.com/11298518,지하철역
11311333,수암약국,37.399228099897286,126.9233749461953,031-466-6258,경기 안양시 만안구 안양로292번길 31,http://place.map.kakao.com/11311333,약국
1131821887,삼성수이비인후과의원,37.3724479051116,126.957376542334,031-427-2700,경기 안양시 동안구 경수대로 557,http://place.map.kakao.com/1131821887,병원
1136458109,오투닭갈비&부대찌개 산본역점,37.358952948567,126.933357042712,031-360-5332,경기 군포시 번영로 505,http://place.map.kakao.com/1136458109,음식점
11374438,스타벅스 산본점,37.3606639727607,126.931730055073,1522-3232,경기 군포시 산본로343번길 9,http://place.map.kakao.com/11374438,카페
11378522,마하주유소,37.3795966785486,126.938966142675,031-444-5175,경기 안양시 만안구 엘에스로 237,http://place.map.kakao.com/11378522,"주유소,충전소"
1138405875,Tmap주차 범계역 주차장,37.38997407991,126.95352945989,031-381-0730,경기 안양시 동안구 평촌대로217번길 45,http://place.map.kakao.com/1138405875,주차장
1139759536,안양역푸르지오더샵아파트,37.39837853467386,126.92782664735974,,경기 안양시 만안구 안양천서로 249,http://place.map.kakao.com/1139759536,부동산 > 주거시설 > 아파트
11421306,명학공원,37.38389026387085,126.9327026554671,,경기 안양시 만안구 안양동 572,http://place.map.kakao.com/11421306,여행 > 공원 > 도시근린공원
11475243,네네치킨 안양2호점,37.383654466725694,126.928556640654,031-443-9294,경기 안양시 만안구 냉천로 22,http://place.map.kakao.com/11475243,음식점
11487197,색소폰사랑,37.3878225385158,126.928453315432,031-444-2727,경기 안양시 만안구 수리산로 19,http://place.map.kakao.com/11487197,학원
11505033,바로마켓,37.444640454814724,127.00917610715031,02-6300-8376,경기 과천시 경마공원대로 107,http://place.map.kakao.com/11505033,"가정,생활 > 시장"
1150597258,안양1동작은도서관,37.3991846434855,126.925876565611,031-8045-3767,경기 안양시 만안구 장내로 170,http://place.map.kakao.com/1150597258,"교육,학문 > 학습시설 > 도서관 > 작은도서관"
115303869,KM파크 산본역 동관주차장,37.35830445813156,126.93380122134606,,경기 군포시 번영로 504,http://place.map.kakao.com/115303869,주차장
11546616,한유에너지직영 금정주유소,37.3608595456079,126.947745360879,031-454-5151,경기 군포시 군포로 617,http://place.map.kakao.com/11546616,"주유소,충전소"
1155922398,평촌커피,37.3955925280253,126.96278871988,070-7756-4169,경기 안양시 동안구 시민대로 295,http://place.map.kakao.com/1155922398,카페
1156599261,비더스테이 산본역,37.3589356569454,126.931478774776,031-392-3301,경기 군포시 산본로323번길 20-5,http://place.map.kakao.com/1156599261,숙박
1157752599,코앤이비인후과의원,37.38531985717324,126.93212324206007,031-689-4108,경기 안양시 만안구 안양로 119,http://place.map.kakao.com/1157752599,병원
1158085995,삼덕통닭 산본역점,37.360500718376436,126.92990154791818,,경기 군포시 산본천로 56,http://place.map.kakao.com/1158085995,음식점
11631392,안양아트센터,37.3846634665631,126.93135148726,,경기 안양시 만안구 문예로36번길 16,http://place.map.kakao.com/11631392,문화시설
1164092870,M365,37.39711105359807,126.97022246967546,0507-1390-3650,경기 안양시 동안구 시민대로365번길 21,http://place.map.kakao.com/1164092870,카페
1173333877,포즈커피 학생회관점,37.379503157779624,126.92957336724939,,경기 안양시 만안구 성결대학로 53,http://place.map.kakao.com/1173333877,카페
1173938310,바스버거 과천펜타원점,37.41711437479033,126.99056743298134,02-502-3764,경기 과천시 과천대로12길 117,http://place.map.kakao.com/1173938310,음식점
1173975249,샘마을작은도서관,37.3782897486918,126.967447893495,031-457-3523,경기 안양시 동안구 흥안대로249번길 36,http://place.map.kakao.com/1173975249,"교육,학문 > 학습시설 > 도서관 > 작은도서관"
11795532,에버그린,37.40268646889919,126.9735712885783,031-425-4359,경기 안양시 동안구 인덕원로 29-16,http://place.map.kakao.com/11795532,음식점
1179574561,소림마라 안양만안점,37.3822768534438,126.930152273135,070-5214-3724,경기 안양시 만안구 성결대학로 38,http://place.map.kakao.com/1179574561,음식점
1180039831,전담게이트 평촌역점,37.3940760381179,126.962568126195,,경기 안양시 동안구 관평로182번길 43,http://place.map.kakao.com/1180039831,"서비스,산업 > 식품 > 담배 > 전자담배"
1180357263,디저트39 안양수촌마을점,37.4039023258759,126.954172552458,031-360-3940,경기 안양시 동안구 관평로305번길 54,http://place.map.kakao.com/1180357263,카페
1183447069,98퍼센트,37.391120860629115,126.95529265377797,031-342-3625,경기 안양시 동안구 평촌대로 221,http://place.map.kakao.com/1183447069,카페
118520162,엄마돈국수,37.3826798586241,126.929054383261,031-443-1222,경기 안양시 만안구 냉천로 11,http://place.map.kakao.com/118520162,음식점
11870564,호계도서관,37.3831268876355,126.950530176974,031-8045-6261,경기 안양시 동안구 경수대로685번길 26,http://place.map.kakao.com/11870564,"교육,학문 > 학습시설 > 도서관 > 국공립도서관"
1191105383,포항물회,37.3930380290047,126.942325039275,031-468-9937,경기 안양시 동안구 경수대로 829,http://place.map.kakao.com/1191105383,음식점
12011493,종로빈대떡 산본역점,37.3593922790936,126.932701960215,,경기 군포시 산본로323번길 10-6,http://place.map.kakao.com/12011493,음식점
120300381,광명새빛공원,37.4160168994942,126.888403647394,,경기 안양시 만안구 석천로 1,http://place.map.kakao.com/120300381,여행 > 공원
1206279747,금정역 제1공영주차장,37.37131011203124,126.94479378168165,,경기 군포시 공단로 304,http://place.map.kakao.com/1206279747,주차장
1207085904,리띵커피 범계점,37.3912900672425,126.950312512183,031-387-8416,경기 안양시 동안구 시민대로 175,http://place.map.kakao.com/1207085904,카페
1207853930,호돌어린이공원,37.3765158094503,126.956757784935,,경기 안양시 동안구 호계동 1292,http://place.map.kakao.com/1207853930,여행 > 공원 > 도시근린공원
12105506,상쾌한항외과의원,37.4031618506175,126.959561557708,031-425-7282,경기 안양시 동안구 관악대로 330,http://place.map.kakao.com/12105506,병원
1210721984,투파인드피터 범계점,37.3906251954653,126.955021927875,0507-1376-1599,경기 안양시 동안구 평촌대로217번길 15,http://place.map.kakao.com/1210721984,음식점
1210850097,타조커피,37.39998538992805,126.91862734352343,0507-1341-0865,경기 안양시 만안구 안양로323번길 24,http://place.map.kakao.com/1210850097,카페
12120009,키다리미술웅변학원,37.3840522112288,126.927720690563,031-381-6102,경기 안양시 만안구 성결대학로46번길 58-1,http://place.map.kakao.com/12120009,학원
1215837997,IBK기업은행 평촌중앙,37.39350825468607,126.95941428946884,031-478-7780,경기 안양시 동안구 시민대로 260,http://place.map.kakao.com/1215837997,은행
1221625621,범계역 노상공영주차장,37.3911381441502,126.953384196226,,경기 안양시 동안구 호계동 1128,http://place.map.kakao.com/1221625621,주차장
12246948,고은미래의원 안양점,37.384932480809645,126.95989203260315,031-387-7531,경기 안양시 동안구 평촌대로 142,http://place.map.kakao.com/12246948,병원
1225182952,청도미나리식당 산본역점,37.35901601409223,126.93334569917735,031-360-5332,경기 군포시 번영로 505,http://place.map.kakao.com/1225182952,음식점
1227037682,아이스크림스토리 안양아트점,37.38487189233113,126.93030569078223,,경기 안양시 만안구 문예로 21,http://place.map.kakao.com/1227037682,음식점
1227464860,휴베이스 봄약국,37.3622635464291,126.962527491843,031-429-5949,경기 안양시 동안구 경수대로 428,http://place.map.kakao.com/1227464860,약국
1229249213,오늘은수제돈까스,37.38390123765629,126.93141541454725,031-441-5488,경기 안양시 만안구 안양로111번길 33,http://place.map.kakao.com/1229249213,음식점
12315086,GS25 안양아트센터점,37.3847109233953,126.932399306553,,경기 안양시 만안구 안양로111번길 10,http://place.map.kakao.com/12315086,편의점
12315136,GS25 명학역점,37.385155546011,126.934747578736,,경기 안양시 만안구 만안로 19,http://place.map.kakao.com/12315136,편의점
12315187,GS25 안양동영점,37.38525703353001,126.93579423179531,,경기 안양시 만안구 덕천로 45,http://place.map.kakao.com/12315187,편의점
12323913,신한은행 안양비산동,37.39940550565487,126.93865531303688,,경기 안양시 동안구 관악대로 133,http://place.map.kakao.com/12323913,은행
1234788566,금정역푸르지오그랑블아파트 (2028년05월예정),37.3655930787101,126.95087132218377,,경기 군포시 금정동 146-3,http://place.map.kakao.com/1234788566,부동산 > 주거시설 > 아파트
12364840,구도일 청강주유소,37.3991504155864,126.942026716955,031-381-5159,경기 안양시 동안구 관악대로 159,http://place.map.kakao.com/12364840,"주유소,충전소"
1237967174,카페. 달24 평촌학원가점,37.3863046145473,126.962249042673,,경기 안양시 동안구 귀인로 209,http://place.map.kakao.com/1237967174,"가정,생활 > 식품판매"
1240962465,쥬씨 성결대점,37.38253122781433,126.93063756290431,,경기 안양시 만안구 성결대학로 32,http://place.map.kakao.com/1240962465,카페
1244487044,안양대학교 주차장3,37.391515598508,126.921010212875,,경기 안양시 만안구 삼덕로37번길 22,http://place.map.kakao.com/1244487044,주차장
12453544,안양샘병원,37.39349284399863,126.92438246829529,031-467-9114,경기 안양시 만안구 삼덕로 9,http://place.map.kakao.com/12453544,병원
1245573109,안양대학교 SKY풋살파크,37.391074723862,126.919269360236,,경기 안양시 만안구 삼덕로37번길 22,http://place.map.kakao.com/1245573109,"스포츠,레저 > 축구 > 풋살장"
1246007988,처비핑거스,37.4216175966173,126.890295518495,02-899-6714,경기 광명시 일직로99번길 26,http://place.map.kakao.com/1246007988,음식점
1246021813,샤브토랑 범계점,37.3902386744947,126.952756892814,0502-5553-6708,경기 안양시 동안구 평촌대로223번길 55,http://place.map.kakao.com/1246021813,음식점
1251348709,성결대학교 체육교육과,37.3795635310929,126.929581214389,031-467-8290,경기 안양시 만안구 성결대학로 53,http://place.map.kakao.com/1251348709,"교육,학문 > 학교부속시설"
12519614,안양농수산물도매시장 수산동,37.3818503955058,126.97009639796,031-8045-2631,경기 안양시 동안구 흥안대로 313,http://place.map.kakao.com/12519614,"가정,생활 > 시장"
12526759,안양동안경찰서,37.3912713778086,126.948745110628,182,경기 안양시 동안구 동안로159번길 43,http://place.map.kakao.com/12526759,공공기관
1253050070,GS25 산본곡란점,37.3733695816018,126.9290710554,,경기 군포시 곡란로 92,http://place.map.kakao.com/1253050070,편의점
1253753024,안양대학교 안양캠퍼스 주차장,37.3902908501939,126.919292785735,,경기 안양시 만안구 안양동 618-81,http://place.map.kakao.com/1253753024,주차장
12543236,신기공원,37.38214099069416,126.9569916711115,,경기 안양시 동안구 호계동 1056-1,http://place.map.kakao.com/12543236,여행 > 공원
12578949,비산도서관,37.39910404367283,126.93765944719776,031-8045-6243,경기 안양시 동안구 관악대로 123,http://place.map.kakao.com/12578949,"교육,학문 > 학습시설 > 도서관 > 국공립도서관"
1262473422,연현마을두산위브 새마을작은도서관,37.4331712316562,126.901428408422,031-471-8020,경기 안양시 만안구 연현로79번길 20,http://place.map.kakao.com/1262473422,"교육,학문 > 학습시설 > 도서관 > 작은도서관"
1264651062,한상차림 코다리명가 군포산본점,37.365464202245676,126.92944199468377,031-424-9247,경기 군포시 산본로 398,http://place.map.kakao.com/1264651062,음식점
1264774740,금정역SKV1센터 주차장,37.374263755842,126.946942372972,,경기 안양시 동안구 엘에스로 142,http://place.map.kakao.com/1264774740,주차장
126611462,금정역스마트도서관,37.37239246917088,126.94336483179978,,경기 군포시 군포로 750,http://place.map.kakao.com/126611462,"교육,학문 > 학습시설 > 도서관 > 작은도서관"
12710570,마실,37.35953616373704,126.93065760216632,010-8500-4956,경기 군포시 산본로323번길 26-26,http://place.map.kakao.com/12710570,카페
12720592,성결 대학교 음악학부,37.3792298533706,126.927594345508,,경기 안양시 만안구 성결대학로 53,http://place.map.kakao.com/12720592,"교육,학문 > 학교부속시설"
1272923592,웨딩그룹 위더스 안양 주차장,37.3844029560336,126.934322538472,,경기 안양시 만안구 안양동 534-30,http://place.map.kakao.com/1272923592,주차장
1274925225,LG유플러스 비산동 범계역사거리점,37.3908014230816,126.949627377708,031-360-6890,경기 안양시 동안구 시민대로 167,http://place.map.kakao.com/1274925225,"서비스,산업 > 정보통신 > LG유플러스 > LGT대리점"
1281796989,팔덕식당 안양본점,37.40223986856766,126.95635900289753,031-429-7054,경기 안양시 동안구 관양로 81,http://place.map.kakao.com/1281796989,음식점
1282458217,오로지짬뽕,37.3878567308914,126.931416328415,031-445-3337,경기 안양시 만안구 안양로148번길 10,http://place.map.kakao.com/1282458217,음식점
1283607445,안양이안과의원,37.39893502632619,126.92163148873185,031-449-4943,경기 안양시 만안구 안양로 298,http://place.map.kakao.com/1283607445,병원
1287937099,24시전주명가콩나물국밥 범계점,37.38842389539371,126.94817114797245,031-455-2088,경기 안양시 동안구 경수대로 757,http://place.map.kakao.com/1287937099,음식점
1290230404,수다벅스,37.3807676540033,126.934918488033,031-444-8080,경기 안양시 만안구 명학로 56,http://place.map.kakao.com/1290230404,카페
1293175651,HowTasty 안양점,37.3965495048389,126.939115023448,010-2163-9823,경기 안양시 동안구 경수대로 876,http://place.map.kakao.com/1293175651,카페
1295590410,산본비빔밥,37.36811261674122,126.93801474121827,031-393-6288,경기 군포시 금산로 65,http://place.map.kakao.com/1295590410,음식점
1298402645,평촌더샵작은도서관,37.400489445197046,126.96236051525585,070-7773-9550,경기 안양시 동안구 시민대로327번길 55,http://place.map.kakao.com/1298402645,"교육,학문 > 학습시설 > 도서관 > 작은도서관"
1299146296,범계역광장,37.3896505245216,126.951076958083,,경기 안양시 동안구 동안로 지하 130,http://place.map.kakao.com/1299146296,"여행 > 관광,명소 > 광장"
1301802391,프랭크버거 군포IT밸리점,37.3496126187618,126.953519360544,031-8086-8257,경기 군포시 고산로148번길 17,http://place.map.kakao.com/1301802391,음식점
13024546,파리바게뜨 산본목련점,37.37009880993054,126.92898946404182,031-397-8244,경기 군포시 산본로432번길 27,http://place.map.kakao.com/13024546,음식점
13055313,신한은행 금정역금융센터,37.3722438451006,126.94942867055461,,경기 안양시 동안구 엘에스로 112,http://place.map.kakao.com/13055313,은행
13055484,피자스쿨 안양성결대점,37.3827675902386,126.931140938556,031-464-1082,경기 안양시 만안구 성결대학로 28,http://place.map.kakao.com/13055484,음식점
13055487,피자스쿨 산본시장점,37.37020259248732,126.93724759718097,031-391-2111,경기 군포시 금산로 92,http://place.map.kakao.com/13055487,음식점
13055774,세븐일레븐 만안도서관점,37.387283751135215,126.92999970331589,,경기 안양시 만안구 안양로147번길 12,http://place.map.kakao.com/13055774,편의점
13063219,피자마루 안양중앙점,37.3949695740366,126.917573467736,031-449-3388,경기 안양시 만안구 장내로 81,http://place.map.kakao.com/13063219,음식점
13092162,부산가야밀면 안양본점,37.3848910401327,126.93224557842,031-396-3536,경기 안양시 만안구 문예로36번길 15,http://place.map.kakao.com/13092162,음식점
1310267721,백남옥달인손만두 산본시장점,37.3694577158375,126.937761882396,031-689-5489,경기 군포시 산본천로 177,http://place.map.kakao.com/1310267721,음식점
13121128,카페로스터스 평촌점,37.39613395345705,126.96546610249747,,경기 안양시 동안구 시민대로 317,http://place.map.kakao.com/13121128,카페
13135941,새봄온누리약국,37.3902899677509,126.95489791109,031-381-8278,경기 안양시 동안구 평촌대로211번길 16,http://place.map.kakao.com/13135941,약국
13137656,인덕원비빔국수 안양본점,37.4001034421704,126.979074600006,031-423-3464,경기 안양시 동안구 안양판교로 25,http://place.map.kakao.com/13137656,음식점
131584539,김밥연구소 안양범계역점,37.39131207484873,126.95346878312756,031-387-4600,경기 안양시 동안구 시민대로 202,http://place.map.kakao.com/131584539,음식점
131794639,안양명학역유보라더스마트 주차장,37.3842871337121,126.935064494919,,경기 안양시 만안구 안양로 96,http://place.map.kakao.com/131794639,주차장
1319689333,이레스테이,37.3845057190442,126.934406006622,,경기 안양시 만안구 안양로102번길 13,http://place.map.kakao.com/1319689333,숙박
13282290,도미노피자 산본점,37.3672742225814,126.926255670452,031-391-3162,경기 군포시 산본로431번안길 3-7,http://place.map.kakao.com/13282290,음식점
1328890788,안양명학역유보라더스마트아파트,37.38398051945809,126.93458148256484,,경기 안양시 만안구 안양로 96,http://place.map.kakao.com/1328890788,부동산 > 주거시설 > 아파트
13296111,봄날의곰,37.3559262853003,126.917462673207,070-4402-7955,경기 군포시 수리산로 69,http://place.map.kakao.com/13296111,카페
